"","fee0X128EU","fee1X128EU","liquidityEU","Date","token0PriceEU","tvlUSDEU"
"21948",3.97339809008106e+33,1.76206852578902e+42,2779106056988408832,2025-07-12 23:00:00,2939.3977800744,419953651.298723
"21949",3.97342359905084e+33,1.76207837136673e+42,2795450152991776768,2025-07-13,2937.3938747579,420001051.513069
"21950",3.97345770385113e+33,1.76208679968766e+42,2794892176827119616,2025-07-13 01:00:00,2943.15235648197,420575388.810717
"21951",3.97348867042138e+33,1.76209628531677e+42,2800001158936365056,2025-07-13 02:00:00,2945.10960620749,420616798.45945
"21952",3.97351409515168e+33,1.7621018673286e+42,2797884598946316288,2025-07-13 03:00:00,2950.84021327214,420829256.541382
"21953",3.97354401897391e+33,1.76210896933338e+42,2789125952215674880,2025-07-13 04:00:00,2956.57902011812,421281237.095555
"21954",3.97356756220847e+33,1.76211773244375e+42,2789125952215674880,2025-07-13 05:00:00,2955.08746543046,421281598.183067
"21955",3.9735859938228e+33,1.76212208316303e+42,2773075757941905408,2025-07-13 06:00:00,2958.64987400422,421285242.961806
"21956",3.97360462193163e+33,1.7621315210966e+42,2788046847936428032,2025-07-13 07:00:00,2952.42187960973,421517794.538234
"21957",3.97364263672587e+33,1.76213978739754e+42,2769970322771655168,2025-07-13 08:00:00,2961.37307538022,421821295.571625
"21958",3.9736658501749e+33,1.76214680741592e+42,2772363546435273728,2025-07-13 09:00:00,2962.94946191808,421821387.994205
"21959",3.97367414254002e+33,1.76215345920064e+42,2800066445505070080,2025-07-13 10:00:00,2955.63316765442,421824001.660595
"21960",3.97369447949581e+33,1.76216391133346e+42,2811594845954911744,2025-07-13 11:00:00,2948.92660304641,421365180.048842
"21961",3.9737159494705e+33,1.76217154591566e+42,2812047930465295872,2025-07-13 12:00:00,2948.25365013206,421365606.934116
"21962",3.97376037583064e+33,1.76217786815905e+42,2781970084612786688,2025-07-13 13:00:00,2964.6537400538,421731391.559266
"21963",3.97383452366505e+33,1.76219100189832e+42,2490966277210460672,2025-07-13 14:00:00,2987.1392031918,423700302.06614
"21964",3.97390088256727e+33,1.7622118832559e+42,2500347489403132928,2025-07-13 15:00:00,2989.48063944205,423647849.546452
"21965",3.97402548364162e+33,1.76225384261689e+42,2481617900841909760,2025-07-13 16:00:00,2988.93934305994,423628303.585987
"21966",3.97412090488657e+33,1.76228272847652e+42,6363422005922206720,2025-07-13 17:00:00,2994.68249209788,423661238.319245
"21967",3.97417681022454e+33,1.76230990825467e+42,2476179796367792640,2025-07-13 18:00:00,2976.85890377573,422960953.751977
"21968",3.97423671988682e+33,1.76232185486944e+42,2528552110018501120,2025-07-13 19:00:00,2994.02888551055,423076446.52493
"21969",3.97431352512036e+33,1.76234650797135e+42,2347108433970821120,2025-07-13 20:00:00,2995.9657486083,420735983.857733
"21970",3.97436418020731e+33,1.76236582451712e+42,2421061129522108928,2025-07-13 21:00:00,2991.29383081273,421382535.082981
"21971",3.97442934679975e+33,1.76238644435052e+42,2375137078725577728,2025-07-13 22:00:00,2993.50631144733,420879074.386393
"21972",3.97449404621091e+33,1.76242258438737e+42,2330994828465432064,2025-07-13 23:00:00,2966.18314153033,419257088.335277
"21973",3.97457064354352e+33,1.76245058009198e+42,2661158509921362432,2025-07-14,2962.18129093829,418877281.900508
"21974",3.9746340384536e+33,1.76246645719766e+42,2332137555633117184,2025-07-14 01:00:00,2972.60569770796,419797583.218522
"21975",3.97471886460316e+33,1.76249161898069e+42,2327987158675761664,2025-07-14 02:00:00,2978.11177550116,420447840.971587
"21976",3.97474942862104e+33,1.76250340068703e+42,2328233118377336832,2025-07-14 03:00:00,2976.07238827154,419969024.259822
"21977",3.97486139043763e+33,1.76252771108614e+42,2408003288329257984,2025-07-14 04:00:00,3001.14198230776,422197320.451831
"21978",3.9750863951274e+33,1.7625821221499e+42,2389106577060016128,2025-07-14 05:00:00,3039.74581573531,425268798.376995
"21979",3.97520773317948e+33,1.7626148706228e+42,2460848423174163968,2025-07-14 06:00:00,3053.93465342178,425441129.676802
"21980",3.97532899968184e+33,1.76266171885174e+42,2432730396031703040,2025-07-14 07:00:00,3039.89810732207,424276845.841423
"21981",3.97540010207044e+33,1.76269353068261e+42,8446750422012108800,2025-07-14 08:00:00,3023.46547618931,424215061.1909
"21982",3.97553947969131e+33,1.76272831973681e+42,2542040282438808576,2025-07-14 09:00:00,3045.07413089934,425159415.85025
"21983",3.97560243290162e+33,1.76275155015638e+42,2539553820913947648,2025-07-14 10:00:00,3040.33765601721,423973488.175044
"21984",3.97571484471826e+33,1.76278524501273e+42,2538490679914346496,2025-07-14 11:00:00,3046.46857294422,425180710.149803
"21985",3.97587746958713e+33,1.76282849277205e+42,2518229919494083584,2025-07-14 12:00:00,3066.42384113963,426129120.399558
"21986",3.97600576425406e+33,1.76287617449897e+42,2549572389820115968,2025-07-14 13:00:00,3053.91923483828,425805489.241135
"21987",3.97611347143003e+33,1.76291400843793e+42,2524401591597553664,2025-07-14 14:00:00,3050.29463770628,424424526.386414
"21988",3.97622737326838e+33,1.76294889690955e+42,2537220168017580544,2025-07-14 15:00:00,3053.86220820202,425299909.321905
"21989",3.97635790025589e+33,1.7630042042642e+42,2.542404982111e+18,2025-07-14 16:00:00,3030.01548247008,423413361.492949
"21990",3.97647674765123e+33,1.76305361604443e+42,8396282961236644864,2025-07-14 17:00:00,3011.43461775321,421495176.177729
"21991",3.97667194141503e+33,1.76310971866534e+42,2414338796078100992,2025-07-14 18:00:00,3026.91358760489,422601403.377423
"21992",3.97671657137889e+33,1.7631339104552e+42,8388724300080471040,2025-07-14 19:00:00,3008.64947923374,422027115.0866
"21993",3.97682062802669e+33,1.76317902915676e+42,2353333581032649728,2025-07-14 20:00:00,2988.49075834824,420658475.374383
"21994",3.97692878627673e+33,1.76320973172549e+42,2367311149789273600,2025-07-14 21:00:00,2998.73968640781,420690289.654631
"21995",3.97715437503539e+33,1.76328022856678e+42,8428934158281408512,2025-07-14 22:00:00,3007.76669130541,422351414.939633
"21996",3.97729610792717e+33,1.76332433953984e+42,8428862471141201920,2025-07-14 23:00:00,3013.47230046228,422225775.446322
"21997",3.9773201126342e+33,1.76333173256643e+42,8426906558448302080,2025-07-15,3014.59768078708,422172589.390692
"21998",3.97733736758336e+33,1.76333798858564e+42,8429567387888105472,2025-07-15 01:00:00,3013.6419428145,422165186.368993
"21999",3.97738520040086e+33,1.76336511772421e+42,2408442447378965504,2025-07-15 02:00:00,2991.87615635709,421001524.726414
"22000",3.97748239799434e+33,1.7634029734678e+42,2310118798714728960,2025-07-15 03:00:00,2977.84165423098,420429703.77699
"22001",3.97763173640307e+33,1.76345723608184e+42,2320197203426529280,2025-07-15 04:00:00,2974.13864165975,419119986.96267
"22002",3.97777092859552e+33,1.7635166765517e+42,2668531107435865088,2025-07-15 05:00:00,2951.39513870195,417457185.6462
"22003",3.97785902121594e+33,1.76353729199145e+42,2321058670432274944,2025-07-15 06:00:00,2968.40250376576,418599797.183099
"22004",3.97793421734799e+33,1.76356006435609e+42,2316062390102208000,2025-07-15 07:00:00,2973.14933152744,419267740.17776
"22005",3.97802421409562e+33,1.76358395600624e+42,1.19374492538199e+21,2025-07-15 08:00:00,2985.18704450697,452227412.714457
"22006",3.97806788116891e+33,1.76360114867174e+42,2301232484407462656,2025-07-15 09:00:00,2979.24214544815,419400705.194498
"22007",3.97811890943905e+33,1.76362168387395e+42,2322585949160315392,2025-07-15 10:00:00,2973.84077057506,418786310.393669
"22008",3.97815486484951e+33,1.76363445008963e+42,2322585949160315392,2025-07-15 11:00:00,2972.50693947286,419199703.960526
"22009",3.97819991313479e+33,1.76364857992123e+42,2339574773226651136,2025-07-15 12:00:00,2974.48065922686,418800857.59818
"22010",3.97825502346817e+33,1.76366396092567e+42,2338130998894044672,2025-07-15 13:00:00,2980.54428722875,418737965.207668
"22011",3.97841060839845e+33,1.76370527990011e+42,2434118629452174336,2025-07-15 14:00:00,3001.53952417855,420332954.199096
"22012",3.97866679685899e+33,1.76376237401124e+42,2345190796341547520,2025-07-15 15:00:00,3053.37083330101,424782713.838094
"22013",3.97879048032012e+33,1.76384250410036e+42,2325650903693404160,2025-07-15 16:00:00,2976.08504485004,419133267.951778
"22014",3.97905749216109e+33,1.76390042989159e+42,2398816288531104768,2025-07-15 17:00:00,3037.92672842081,423237720.59278
"22015",3.97923693064706e+33,1.76395557151893e+42,2372605956067772416,2025-07-15 18:00:00,3045.41987570618,424537088.644489
"22016",3.97943416728579e+33,1.76399372094421e+42,2318930659851275264,2025-07-15 19:00:00,3097.56256681926,426757316.984163
"22017",3.97959546920725e+33,1.76406049332073e+42,2376622383473221120,2025-07-15 20:00:00,3068.92290082493,424994597.492091
"22018",3.97969390948257e+33,1.76410551371588e+42,2428752978733437440,2025-07-15 21:00:00,3041.76096228199,423676334.777326
"22019",3.9797857389266e+33,1.76413518683662e+42,2428752978733437440,2025-07-15 22:00:00,3043.2531623911,423570004.867285
"22020",3.97990278933733e+33,1.76415598079966e+42,2400823631237520384,2025-07-15 23:00:00,3079.38718818822,425896420.173987
"22021",3.97997661110231e+33,1.7641729360575e+42,2321708709710220800,2025-07-16,3093.13899248277,426448615.357229
