Timestamp,Date (UTC),APY (%),RATE_TWAR (%),ETH Price ($)
1745654400,2025-04-26 08:00:00.000,4.0512,4.0501,1807.73
1745658000,2025-04-26 09:00:00.000,4.0513,4.0512,1803.26
1745661600,2025-04-26 10:00:00.000,4.0356,4.0434,1805.54
1745665200,2025-04-26 11:00:00.000,4.3152,4.1754,1786.48
1745668800,2025-04-26 12:00:00.000,4.3140,4.3146,1793.36
1745672400,2025-04-26 13:00:00.000,4.3146,4.3143,1789.91
1745676000,2025-04-26 14:00:00.000,4.3158,4.3152,1793.23
1745679600,2025-04-26 15:00:00.000,4.3173,4.3165,1801.79
1745683200,2025-04-26 16:00:00.000,4.3153,4.3163,1802.75
1745686800,2025-04-26 17:00:00.000,4.3160,4.3156,1804.97
1745690400,2025-04-26 18:00:00.000,4.3021,4.3091,1804.01
1745694000,2025-04-26 19:00:00.000,4.2987,4.3004,1813.30
1745697600,2025-04-26 20:00:00.000,4.3232,4.3109,1807.29
1745701200,2025-04-26 21:00:00.000,4.4229,4.3730,1812.68
1745704800,2025-04-26 22:00:00.000,4.4239,4.4234,1816.64
1745708400,2025-04-26 23:00:00.000,4.4254,4.4247,1821.70
1745712000,2025-04-27 00:00:00.000,4.4291,4.4273,1843.00
1745715600,2025-04-27 01:00:00.000,4.4291,4.4291,1805.48
1745719200,2025-04-27 02:00:00.000,4.5297,4.4794,1813.46
1745722800,2025-04-27 03:00:00.000,4.5301,4.5299,1809.48
1745726400,2025-04-27 04:00:00.000,4.5313,4.5307,1799.56
1745730000,2025-04-27 05:00:00.000,4.5230,4.5271,1798.78
1745733600,2025-04-27 06:00:00.000,4.5245,4.5237,1800.65
1745737200,2025-04-27 07:00:00.000,4.5252,4.5248,1804.03
1745740800,2025-04-27 08:00:00.000,4.5249,4.5250,1809.45
1745744400,2025-04-27 09:00:00.000,4.5248,4.5248,1811.30
1745748000,2025-04-27 10:00:00.000,4.5260,4.5254,1808.95
1745751600,2025-04-27 11:00:00.000,4.5258,4.5259,1807.25
1745755200,2025-04-27 12:00:00.000,4.5280,4.5269,1796.51
1745758800,2025-04-27 13:00:00.000,4.5301,4.5291,1798.26
1745762400,2025-04-27 14:00:00.000,4.5298,4.5300,1797.87
1745766000,2025-04-27 15:00:00.000,4.5290,4.5294,1794.80
1745769600,2025-04-27 16:00:00.000,4.5298,4.5294,1795.11
1745773200,2025-04-27 17:00:00.000,4.5373,4.5336,1799.46
1745776800,2025-04-27 18:00:00.000,4.5398,4.5386,1804.54
1745780400,2025-04-27 19:00:00.000,4.5396,4.5397,1807.88
1745784000,2025-04-27 20:00:00.000,4.5438,4.5417,1803.88
1745787600,2025-04-27 21:00:00.000,4.5456,4.5447,1804.20
1745791200,2025-04-27 22:00:00.000,4.5470,4.5463,1794.89
1745794800,2025-04-27 23:00:00.000,4.5463,4.5467,1792.71
1745798400,2025-04-28 00:00:00.000,4.5466,4.5465,1773.88
1745802000,2025-04-28 01:00:00.000,4.5455,4.5460,1765.30
1745805600,2025-04-28 02:00:00.000,4.5343,4.5399,1772.96
1745809200,2025-04-28 03:00:00.000,4.5150,4.5246,1784.81
1745812800,2025-04-28 04:00:00.000,4.4749,4.4950,1788.15
1745816400,2025-04-28 05:00:00.000,4.4737,4.4743,1795.44
1745820000,2025-04-28 06:00:00.000,4.4757,4.4747,1804.99
1745823600,2025-04-28 07:00:00.000,4.4784,4.4770,1805.61
1745827200,2025-04-28 08:00:00.000,4.4771,4.4777,1809.21
1745830800,2025-04-28 09:00:00.000,4.4759,4.4765,1806.80
1745834400,2025-04-28 10:00:00.000,4.4809,4.4784,1816.01
1745838000,2025-04-28 11:00:00.000,4.5187,4.4998,1816.51
1745841600,2025-04-28 12:00:00.000,4.5197,4.5192,1808.60
1745845200,2025-04-28 13:00:00.000,4.5268,4.5232,1785.00
1745848800,2025-04-28 14:00:00.000,4.5430,4.5349,1782.64
1745852400,2025-04-28 15:00:00.000,4.5469,4.5449,1762.17
1745856000,2025-04-28 16:00:00.000,4.5453,4.5461,1757.76
1745859600,2025-04-28 17:00:00.000,4.5541,4.5497,1771.92
1745863200,2025-04-28 18:00:00.000,4.5571,4.5556,1779.66
1745866800,2025-04-28 19:00:00.000,4.5579,4.5575,1797.28
1745870400,2025-04-28 20:00:00.000,4.5681,4.5630,1786.93
1745874000,2025-04-28 21:00:00.000,4.5508,4.5595,1793.07
1745877600,2025-04-28 22:00:00.000,4.5503,4.5506,1801.10
1745881200,2025-04-28 23:00:00.000,4.5504,4.5503,1799.38
1745884800,2025-04-29 00:00:00.000,4.5504,4.5504,1802.73
1745888400,2025-04-29 01:00:00.000,4.5503,4.5503,1797.92
1745892000,2025-04-29 02:00:00.000,4.5345,4.5424,1794.92
1745895600,2025-04-29 03:00:00.000,4.5344,4.5344,1802.07
1745899200,2025-04-29 04:00:00.000,4.5341,4.5343,1793.01
1745902800,2025-04-29 05:00:00.000,4.5315,4.5328,1795.44
1745906400,2025-04-29 06:00:00.000,4.5320,4.5317,1821.68
1745910000,2025-04-29 07:00:00.000,4.5314,4.5317,1821.51
1745913600,2025-04-29 08:00:00.000,4.5277,4.5295,1833.48
1745917200,2025-04-29 09:00:00.000,4.5290,4.5284,1833.05
1745920800,2025-04-29 10:00:00.000,4.5290,4.5290,1825.80
1745924400,2025-04-29 11:00:00.000,4.5420,4.5355,1829.93
1745928000,2025-04-29 12:00:00.000,4.5183,4.5301,1823.00
1745931600,2025-04-29 13:00:00.000,4.5334,4.5258,1816.25
1745935200,2025-04-29 14:00:00.000,4.5511,4.5422,1823.35
1745938800,2025-04-29 15:00:00.000,4.5296,4.5404,1816.48
1745942400,2025-04-29 16:00:00.000,4.5074,4.5185,1816.05
1745946000,2025-04-29 17:00:00.000,4.5101,4.5088,1826.20
1745949600,2025-04-29 18:00:00.000,4.5153,4.5127,1826.63
1745953200,2025-04-29 19:00:00.000,4.5021,4.5087,1822.43
1745956800,2025-04-29 20:00:00.000,4.5035,4.5028,1810.11
1745960400,2025-04-29 21:00:00.000,4.5030,4.5032,1800.57
1745964000,2025-04-29 22:00:00.000,4.4976,4.5003,1794.01
1745967600,2025-04-29 23:00:00.000,4.4980,4.4978,1799.12
1745971200,2025-04-30 00:00:00.000,4.4978,4.4979,1805.49
1745974800,2025-04-30 01:00:00.000,4.4937,4.4958,1798.07
1745978400,2025-04-30 02:00:00.000,4.4976,4.4957,1803.56
1745982000,2025-04-30 03:00:00.000,4.4996,4.4986,1809.37
1745985600,2025-04-30 04:00:00.000,4.5007,4.5001,1812.92
1745989200,2025-04-30 05:00:00.000,4.4988,4.4997,1805.60
1745992800,2025-04-30 06:00:00.000,4.4974,4.4981,1804.78
1745996400,2025-04-30 07:00:00.000,4.4979,4.4976,1796.23
1746000000,2025-04-30 08:00:00.000,4.4986,4.4982,1796.16
1746003600,2025-04-30 09:00:00.000,4.5121,4.5053,1806.25
1746007200,2025-04-30 10:00:00.000,4.5354,4.5237,1808.58
1746010800,2025-04-30 11:00:00.000,4.5247,4.5300,1815.53
1746014400,2025-04-30 12:00:00.000,4.5332,4.5289,1777.30
1746018000,2025-04-30 13:00:00.000,4.5445,4.5388,1740.45
1746021600,2025-04-30 14:00:00.000,4.5436,4.5440,1760.54
1746025200,2025-04-30 15:00:00.000,4.5600,4.5518,1765.72
1746028800,2025-04-30 16:00:00.000,4.5595,4.5598,1767.84
1746032400,2025-04-30 17:00:00.000,4.5388,4.5492,1776.68
1746036000,2025-04-30 18:00:00.000,4.5353,4.5371,1782.41
1746039600,2025-04-30 19:00:00.000,4.5337,4.5345,1787.69
1746043200,2025-04-30 20:00:00.000,4.5159,4.5248,1794.82
1746046800,2025-04-30 21:00:00.000,4.5154,4.5156,1792.27
1746050400,2025-04-30 22:00:00.000,4.5154,4.5154,1795.17
1746054000,2025-04-30 23:00:00.000,4.5096,4.5125,1793.28
1746057600,2025-05-01 00:00:00.000,4.5051,4.5074,1797.05
1746061200,2025-05-01 01:00:00.000,4.5017,4.5034,1809.24
1746064800,2025-05-01 02:00:00.000,4.5025,4.5021,1807.82
1746068400,2025-05-01 03:00:00.000,4.5010,4.5017,1807.95
1746072000,2025-05-01 04:00:00.000,4.5007,4.5008,1809.37
1746075600,2025-05-01 05:00:00.000,4.4983,4.4995,1813.62
1746079200,2025-05-01 06:00:00.000,4.4974,4.4979,1807.64
1746082800,2025-05-01 07:00:00.000,4.5013,4.4994,1811.86
1746086400,2025-05-01 08:00:00.000,4.4997,4.5005,1818.41
1746090000,2025-05-01 09:00:00.000,4.4940,4.4968,1818.80
1746093600,2025-05-01 10:00:00.000,4.4898,4.4919,1847.65
1746097200,2025-05-01 11:00:00.000,4.5009,4.4954,1845.87
1746100800,2025-05-01 12:00:00.000,4.5011,4.5010,1848.88
1746104400,2025-05-01 13:00:00.000,4.5185,4.5098,1827.84
1746108000,2025-05-01 14:00:00.000,4.5195,4.5190,1848.95
1746111600,2025-05-01 15:00:00.000,4.5194,4.5194,1853.34
1746115200,2025-05-01 16:00:00.000,4.5228,4.5211,1860.16
1746118800,2025-05-01 17:00:00.000,4.5195,4.5211,1856.53
1746122400,2025-05-01 18:00:00.000,4.5594,4.5395,1856.19
1746126000,2025-05-01 19:00:00.000,4.6312,4.5953,1844.42
1746129600,2025-05-01 20:00:00.000,4.6309,4.6310,1840.33
1746133200,2025-05-01 21:00:00.000,4.6312,4.6310,1845.29
1746136800,2025-05-01 22:00:00.000,4.6314,4.6313,1840.02
1746140400,2025-05-01 23:00:00.000,4.6319,4.6317,1839.37
1746144000,2025-05-02 00:00:00.000,4.6324,4.6322,1847.81
1746147600,2025-05-02 01:00:00.000,4.6355,4.6339,1844.03
1746151200,2025-05-02 02:00:00.000,4.6380,4.6367,1847.99
1746154800,2025-05-02 03:00:00.000,4.6412,4.6396,1848.55
1746158400,2025-05-02 04:00:00.000,4.6454,4.6433,1841.74
1746162000,2025-05-02 05:00:00.000,4.6453,4.6453,1832.31
1746165600,2025-05-02 06:00:00.000,4.6447,4.6450,1832.03
1746169200,2025-05-02 07:00:00.000,4.6439,4.6443,1817.50
1746172800,2025-05-02 08:00:00.000,4.6407,4.6423,1823.29
1746176400,2025-05-02 09:00:00.000,4.6445,4.6426,1822.03
1746180000,2025-05-02 10:00:00.000,4.6461,4.6453,1829.46
1746183600,2025-05-02 11:00:00.000,4.6428,4.6445,1833.49
1746187200,2025-05-02 12:00:00.000,4.6224,4.6326,1840.68
1746190800,2025-05-02 13:00:00.000,4.6221,4.6223,1833.47
1746194400,2025-05-02 14:00:00.000,4.6286,4.6254,1848.68
1746198000,2025-05-02 15:00:00.000,4.6246,4.6266,1841.15
1746201600,2025-05-02 16:00:00.000,4.5831,4.6038,1852.72
1746205200,2025-05-02 17:00:00.000,4.5802,4.5817,1853.13
1746208800,2025-05-02 18:00:00.000,4.5800,4.5801,1849.27
1746212400,2025-05-02 19:00:00.000,4.5504,4.5652,1840.03
1746216000,2025-05-02 20:00:00.000,4.5498,4.5501,1847.30
1746219600,2025-05-02 21:00:00.000,4.5489,4.5494,1839.01
1746223200,2025-05-02 22:00:00.000,4.5483,4.5486,1836.40
1746226800,2025-05-02 23:00:00.000,4.6045,4.5764,1842.25
1746230400,2025-05-03 00:00:00.000,4.6048,4.6047,1838.74
1746234000,2025-05-03 01:00:00.000,4.6050,4.6049,1828.84
1746237600,2025-05-03 02:00:00.000,4.6050,4.6050,1834.31
1746241200,2025-05-03 03:00:00.000,4.6053,4.6052,1836.03
1746244800,2025-05-03 04:00:00.000,4.6067,4.6060,1838.55
1746248400,2025-05-03 05:00:00.000,4.6078,4.6072,1834.38
1746252000,2025-05-03 06:00:00.000,4.6079,4.6079,1827.71
1746255600,2025-05-03 07:00:00.000,4.6081,4.6080,1827.38
1746259200,2025-05-03 08:00:00.000,4.6078,4.6080,1826.19
1746262800,2025-05-03 09:00:00.000,4.6101,4.6089,1826.82
1746266400,2025-05-03 10:00:00.000,4.6055,4.6078,1819.57
1746270000,2025-05-03 11:00:00.000,4.6058,4.6057,1824.39
1746273600,2025-05-03 12:00:00.000,4.6059,4.6059,1831.02
1746277200,2025-05-03 13:00:00.000,4.6056,4.6058,1835.37
1746280800,2025-05-03 14:00:00.000,4.6059,4.6058,1834.93
1746284400,2025-05-03 15:00:00.000,4.6057,4.6058,1835.01
1746288000,2025-05-03 16:00:00.000,4.6059,4.6058,1828.04
1746291600,2025-05-03 17:00:00.000,4.6047,4.6053,1824.22
1746295200,2025-05-03 18:00:00.000,4.6046,4.6047,1825.53
1746298800,2025-05-03 19:00:00.000,4.6100,4.6073,1838.54
1746302400,2025-05-03 20:00:00.000,4.6284,4.6192,1839.09
1746306000,2025-05-03 21:00:00.000,4.6245,4.6265,1841.27
1746309600,2025-05-03 22:00:00.000,4.6234,4.6240,1843.24
1746313200,2025-05-03 23:00:00.000,4.6245,4.6240,1834.16
1746316800,2025-05-04 00:00:00.000,4.6247,4.6246,1837.50
1746320400,2025-05-04 01:00:00.000,4.6145,4.6196,1838.56
1746324000,2025-05-04 02:00:00.000,4.6143,4.6144,1833.99
1746327600,2025-05-04 03:00:00.000,4.6151,4.6147,1833.21
1746331200,2025-05-04 04:00:00.000,4.6145,4.6148,1831.51
1746334800,2025-05-04 05:00:00.000,4.6118,4.6132,1846.91
1746338400,2025-05-04 06:00:00.000,4.6122,4.6120,1845.46
1746342000,2025-05-04 07:00:00.000,4.6091,4.6107,1839.91
1746345600,2025-05-04 08:00:00.000,4.6054,4.6072,1832.12
1746349200,2025-05-04 09:00:00.000,4.6006,4.6030,1826.83
1746352800,2025-05-04 10:00:00.000,4.6011,4.6009,1827.48
1746356400,2025-05-04 11:00:00.000,4.6023,4.6017,1827.89
1746360000,2025-05-04 12:00:00.000,4.5999,4.6011,1831.17
1746363600,2025-05-04 13:00:00.000,4.6043,4.6021,1825.60
1746367200,2025-05-04 14:00:00.000,4.6043,4.6043,1831.44
1746370800,2025-05-04 15:00:00.000,4.6080,4.6062,1830.07
1746374400,2025-05-04 16:00:00.000,4.6089,4.6085,1827.25
1746378000,2025-05-04 17:00:00.000,4.6128,4.6108,1828.97
1746381600,2025-05-04 18:00:00.000,4.7981,4.7054,1827.02
1746385200,2025-05-04 19:00:00.000,4.7938,4.7959,1829.01
1746388800,2025-05-04 20:00:00.000,4.7937,4.7938,1836.55
1746392400,2025-05-04 21:00:00.000,4.7690,4.7814,1835.60
1746396000,2025-05-04 22:00:00.000,4.7706,4.7698,1817.33
1746399600,2025-05-04 23:00:00.000,4.7707,4.7707,1808.54
1746403200,2025-05-05 00:00:00.000,4.7706,4.7706,1817.11
1746406800,2025-05-05 01:00:00.000,4.7579,4.7642,1791.87
1746410400,2025-05-05 02:00:00.000,4.6683,4.7131,1799.80
1746414000,2025-05-05 03:00:00.000,4.6675,4.6679,1795.65
1746417600,2025-05-05 04:00:00.000,4.6565,4.6620,1804.52
1746421200,2025-05-05 05:00:00.000,4.6488,4.6526,1815.96
1746424800,2025-05-05 06:00:00.000,4.6475,4.6482,1819.94
1746428400,2025-05-05 07:00:00.000,4.6477,4.6476,1826.04
1746432000,2025-05-05 08:00:00.000,4.6532,4.6505,1828.79
1746435600,2025-05-05 09:00:00.000,4.6636,4.6584,1824.26
1746439200,2025-05-05 10:00:00.000,4.6639,4.6638,1804.35
1746442800,2025-05-05 11:00:00.000,4.6666,4.6653,1805.41
1746446400,2025-05-05 12:00:00.000,4.6725,4.6696,1804.67
1746450000,2025-05-05 13:00:00.000,4.6805,4.6765,1808.02
1746453600,2025-05-05 14:00:00.000,4.6807,4.6806,1805.24
1746457200,2025-05-05 15:00:00.000,4.6759,4.6783,1800.02
1746460800,2025-05-05 16:00:00.000,4.6782,4.6770,1808.19
1746464400,2025-05-05 17:00:00.000,4.6655,4.6718,1814.23
1746468000,2025-05-05 18:00:00.000,4.6630,4.6642,1821.85
1746471600,2025-05-05 19:00:00.000,4.6651,4.6641,1815.21
1746475200,2025-05-05 20:00:00.000,4.6635,4.6643,1808.93
1746478800,2025-05-05 21:00:00.000,4.6395,4.6515,1816.15
1746482400,2025-05-05 22:00:00.000,4.6435,4.6415,1826.12
1746486000,2025-05-05 23:00:00.000,4.6996,4.6716,1819.45
1746489600,2025-05-06 00:00:00.000,4.6688,4.6842,1813.07
1746493200,2025-05-06 01:00:00.000,4.6534,4.6611,1805.31
1746496800,2025-05-06 02:00:00.000,4.6805,4.6670,1802.79
1746500400,2025-05-06 03:00:00.000,4.6805,4.6805,1806.18
1746504000,2025-05-06 04:00:00.000,4.6953,4.6879,1805.98
1746507600,2025-05-06 05:00:00.000,4.6982,4.6967,1799.11
1746511200,2025-05-06 06:00:00.000,4.6985,4.6984,1805.16
1746514800,2025-05-06 07:00:00.000,4.7698,4.7341,1805.68
1746518400,2025-05-06 08:00:00.000,4.7679,4.7688,1800.60
1746522000,2025-05-06 09:00:00.000,4.8514,4.8097,1796.86
1746525600,2025-05-06 10:00:00.000,4.8519,4.8516,1783.74
1746529200,2025-05-06 11:00:00.000,4.8514,4.8516,1768.66
1746532800,2025-05-06 12:00:00.000,4.8504,4.8509,1775.37
1746536400,2025-05-06 13:00:00.000,4.8434,4.8469,1759.64
1746540000,2025-05-06 14:00:00.000,4.8369,4.8402,1768.74
1746543600,2025-05-06 15:00:00.000,4.8364,4.8367,1769.39
1746547200,2025-05-06 16:00:00.000,4.8263,4.8314,1762.09
1746550800,2025-05-06 17:00:00.000,4.8595,4.8429,1766.92
1746554400,2025-05-06 18:00:00.000,4.8576,4.8585,1789.05
1746558000,2025-05-06 19:00:00.000,4.8590,4.8583,1785.52
1746561600,2025-05-06 20:00:00.000,4.8624,4.8607,1775.36
1746565200,2025-05-06 21:00:00.000,4.8647,4.8635,1775.17
1746568800,2025-05-06 22:00:00.000,4.8643,4.8645,1810.32
1746572400,2025-05-06 23:00:00.000,4.8617,4.8630,1816.08
1746576000,2025-05-07 00:00:00.000,4.8691,4.8654,1840.94
1746579600,2025-05-07 01:00:00.000,4.8795,4.8743,1833.70
1746583200,2025-05-07 02:00:00.000,4.8768,4.8781,1824.13
1746586800,2025-05-07 03:00:00.000,4.8790,4.8779,1826.62
1746590400,2025-05-07 04:00:00.000,4.8811,4.8800,1827.96
1746594000,2025-05-07 05:00:00.000,4.8825,4.8818,1828.49
1746597600,2025-05-07 06:00:00.000,4.8824,4.8825,1829.53
1746601200,2025-05-07 07:00:00.000,4.8835,4.8830,1837.34
1746604800,2025-05-07 08:00:00.000,4.9033,4.8934,1840.70
1746608400,2025-05-07 09:00:00.000,4.9072,4.9053,1843.52
1746612000,2025-05-07 10:00:00.000,4.9083,4.9077,1834.31
1746615600,2025-05-07 11:00:00.000,4.9050,4.9066,1835.77
1746619200,2025-05-07 12:00:00.000,4.9089,4.9069,1830.60
1746622800,2025-05-07 13:00:00.000,4.5146,4.7118,1829.41
1746626400,2025-05-07 14:00:00.000,4.5265,4.5206,1821.77
1746630000,2025-05-07 15:00:00.000,4.5142,4.5203,1817.27
1746633600,2025-05-07 16:00:00.000,4.5190,4.5166,1812.64
1746637200,2025-05-07 17:00:00.000,4.5192,4.5191,1795.61
1746640800,2025-05-07 18:00:00.000,4.5202,4.5197,1806.31
1746644400,2025-05-07 19:00:00.000,4.5158,4.5180,1797.10
1746648000,2025-05-07 20:00:00.000,4.5083,4.5120,1797.70
1746651600,2025-05-07 21:00:00.000,4.5064,4.5074,1803.18
1746655200,2025-05-07 22:00:00.000,4.5004,4.5034,1817.17
1746658800,2025-05-07 23:00:00.000,4.5006,4.5005,1811.59
1746662400,2025-05-08 00:00:00.000,4.4977,4.4992,1826.57
1746666000,2025-05-08 01:00:00.000,4.5488,4.5233,1822.10
1746669600,2025-05-08 02:00:00.000,4.5330,4.5409,1841.34
1746673200,2025-05-08 03:00:00.000,4.4857,4.5094,1900.88
1746676800,2025-05-08 04:00:00.000,4.4700,4.4779,1893.97
1746680400,2025-05-08 05:00:00.000,4.4602,4.4651,1897.69
1746684000,2025-05-08 06:00:00.000,4.4612,4.4607,1910.52
1746687600,2025-05-08 07:00:00.000,4.4632,4.4622,1927.82
1746691200,2025-05-08 08:00:00.000,4.4715,4.4673,1935.33
1746694800,2025-05-08 09:00:00.000,4.4787,4.4751,1940.42
1746698400,2025-05-08 10:00:00.000,4.4816,4.4801,1962.76
1746702000,2025-05-08 11:00:00.000,4.4805,4.4811,1957.54
1746705600,2025-05-08 12:00:00.000,4.4764,4.4785,1960.30
1746709200,2025-05-08 13:00:00.000,4.4737,4.4750,1975.54
1746712800,2025-05-08 14:00:00.000,4.4857,4.4797,1990.94
1746716400,2025-05-08 15:00:00.000,4.5564,4.5211,2051.54
1746720000,2025-05-08 16:00:00.000,4.5615,4.5590,2049.18
1746723600,2025-05-08 17:00:00.000,4.5687,4.5651,2046.56
1746727200,2025-05-08 18:00:00.000,4.5688,4.5688,2067.95
1746730800,2025-05-08 19:00:00.000,4.5633,4.5661,2116.59
1746734400,2025-05-08 20:00:00.000,4.5693,4.5663,2184.45
1746738000,2025-05-08 21:00:00.000,4.5565,4.5629,2179.04
1746741600,2025-05-08 22:00:00.000,4.5564,4.5564,2179.25
1746745200,2025-05-08 23:00:00.000,4.5627,4.5595,2207.27
1746748800,2025-05-09 00:00:00.000,4.5568,4.5598,2201.87
1746752400,2025-05-09 01:00:00.000,4.5518,4.5543,2203.84
1746756000,2025-05-09 02:00:00.000,4.5517,4.5517,2214.80
1746759600,2025-05-09 03:00:00.000,4.5540,4.5528,2204.57
1746763200,2025-05-09 04:00:00.000,4.5274,4.5407,2213.50
1746766800,2025-05-09 05:00:00.000,4.5279,4.5277,2213.28
1746770400,2025-05-09 06:00:00.000,4.5322,4.5300,2255.62
1746774000,2025-05-09 07:00:00.000,4.5375,4.5349,2365.72
1746777600,2025-05-09 08:00:00.000,4.5292,4.5334,2413.71
1746781200,2025-05-09 09:00:00.000,4.6160,4.5726,2339.72
1746784800,2025-05-09 10:00:00.000,4.6560,4.6360,2347.28
1746788400,2025-05-09 11:00:00.000,4.7357,4.6959,2349.15
1746792000,2025-05-09 12:00:00.000,4.7154,4.7256,2338.80
1746795600,2025-05-09 13:00:00.000,4.7290,4.7222,2370.76
1746799200,2025-05-09 14:00:00.000,4.7554,4.7422,2306.20
1746802800,2025-05-09 15:00:00.000,4.7564,4.7559,2300.52
1746806400,2025-05-09 16:00:00.000,4.7564,4.7564,2298.25
1746810000,2025-05-09 17:00:00.000,4.7459,4.7511,2350.47
1746813600,2025-05-09 18:00:00.000,4.7517,4.7488,2341.38
1746817200,2025-05-09 19:00:00.000,4.7452,4.7484,2330.77
1746820800,2025-05-09 20:00:00.000,4.7483,4.7468,2339.66
1746824400,2025-05-09 21:00:00.000,4.6529,4.7006,2336.88
1746828000,2025-05-09 22:00:00.000,4.6468,4.6498,2335.84
1746831600,2025-05-09 23:00:00.000,4.6455,4.6461,2345.59
1746835200,2025-05-10 00:00:00.000,4.6490,4.6473,2327.47
1746838800,2025-05-10 01:00:00.000,4.6432,4.6461,2335.93
1746842400,2025-05-10 02:00:00.000,4.6291,4.6361,2341.06
1746846000,2025-05-10 03:00:00.000,4.6310,4.6301,2339.99
1746849600,2025-05-10 04:00:00.000,4.6313,4.6311,2336.52
1746853200,2025-05-10 05:00:00.000,4.6308,4.6310,2353.55
1746856800,2025-05-10 06:00:00.000,4.6316,4.6312,2366.43
1746860400,2025-05-10 07:00:00.000,4.6315,4.6315,2399.29
1746864000,2025-05-10 08:00:00.000,4.6326,4.6320,2381.57
1746867600,2025-05-10 09:00:00.000,4.6346,4.6336,2401.12
1746871200,2025-05-10 10:00:00.000,4.6397,4.6371,2397.81
1746874800,2025-05-10 11:00:00.000,4.6646,4.6522,2384.02
1746878400,2025-05-10 12:00:00.000,4.6795,4.6721,2408.46
1746882000,2025-05-10 13:00:00.000,4.6795,4.6795,2437.83
1746885600,2025-05-10 14:00:00.000,4.6781,4.6788,2435.56
1746889200,2025-05-10 15:00:00.000,4.6771,4.6776,2435.29
1746892800,2025-05-10 16:00:00.000,4.6688,4.6729,2463.35
1746896400,2025-05-10 17:00:00.000,4.6559,4.6623,2462.10
1746900000,2025-05-10 18:00:00.000,4.6583,4.6571,2496.98
1746903600,2025-05-10 19:00:00.000,4.6772,4.6677,2499.14
1746907200,2025-05-10 20:00:00.000,4.6733,4.6752,2491.33
1746910800,2025-05-10 21:00:00.000,4.6725,4.6729,2535.08
1746914400,2025-05-10 22:00:00.000,4.6740,4.6733,2578.91
1746918000,2025-05-10 23:00:00.000,4.6833,4.6787,2582.46
1746921600,2025-05-11 00:00:00.000,4.7001,4.6917,2541.81
1746925200,2025-05-11 01:00:00.000,4.6687,4.6844,2531.43
1746928800,2025-05-11 02:00:00.000,4.6640,4.6663,2542.09
1746932400,2025-05-11 03:00:00.000,4.6568,4.6604,2537.86
1746936000,2025-05-11 04:00:00.000,4.6541,4.6554,2543.39
1746939600,2025-05-11 05:00:00.000,4.6537,4.6539,2556.61
1746943200,2025-05-11 06:00:00.000,4.6549,4.6543,2521.51
1746946800,2025-05-11 07:00:00.000,4.6559,4.6554,2474.33
1746950400,2025-05-11 08:00:00.000,4.6568,4.6564,2482.21
1746954000,2025-05-11 09:00:00.000,4.6627,4.6598,2515.50
1746957600,2025-05-11 10:00:00.000,4.6635,4.6631,2509.50
1746961200,2025-05-11 11:00:00.000,4.6574,4.6605,2531.60
1746964800,2025-05-11 12:00:00.000,4.6608,4.6591,2516.83
1746968400,2025-05-11 13:00:00.000,4.6473,4.6541,2469.84
1746972000,2025-05-11 14:00:00.000,4.6523,4.6498,2487.82
1746975600,2025-05-11 15:00:00.000,4.6510,4.6516,2463.67
1746979200,2025-05-11 16:00:00.000,4.6443,4.6476,2470.49
1746982800,2025-05-11 17:00:00.000,4.6444,4.6443,2492.51
1746986400,2025-05-11 18:00:00.000,4.6487,4.6465,2505.70
1746990000,2025-05-11 19:00:00.000,4.7080,4.6784,2509.71
1746993600,2025-05-11 20:00:00.000,4.7133,4.7106,2511.41
1746997200,2025-05-11 21:00:00.000,4.7081,4.7107,2518.10
1747000800,2025-05-11 22:00:00.000,4.7024,4.7053,2503.69
1747004400,2025-05-11 23:00:00.000,4.7145,4.7085,2513.77
1747008000,2025-05-12 00:00:00.000,4.7104,4.7125,2532.62
1747011600,2025-05-12 01:00:00.000,4.7037,4.7070,2506.61
1747015200,2025-05-12 02:00:00.000,4.7017,4.7027,2521.89
1747018800,2025-05-12 03:00:00.000,4.7082,4.7049,2518.65
1747022400,2025-05-12 04:00:00.000,4.7022,4.7052,2520.34
1747026000,2025-05-12 05:00:00.000,4.6950,4.6986,2496.64
1747029600,2025-05-12 06:00:00.000,4.6911,4.6930,2518.21
1747033200,2025-05-12 07:00:00.000,4.7274,4.7092,2553.56
1747036800,2025-05-12 08:00:00.000,4.7484,4.7379,2575.84
1747040400,2025-05-12 09:00:00.000,4.7525,4.7505,2550.52
1747044000,2025-05-12 10:00:00.000,4.7470,4.7498,2559.61
1747047600,2025-05-12 11:00:00.000,4.7401,4.7436,2528.82
1747051200,2025-05-12 12:00:00.000,4.7457,4.7429,2551.86
1747054800,2025-05-12 13:00:00.000,4.7469,4.7463,2559.94
1747058400,2025-05-12 14:00:00.000,4.7503,4.7486,2506.59
1747062000,2025-05-12 15:00:00.000,4.7483,4.7493,2486.35
1747065600,2025-05-12 16:00:00.000,4.7040,4.7262,2501.49
1747069200,2025-05-12 17:00:00.000,4.7858,4.7449,2475.64
1747072800,2025-05-12 18:00:00.000,4.8301,4.8079,2436.44
1747076400,2025-05-12 19:00:00.000,4.8375,4.8338,2460.20
1747080000,2025-05-12 20:00:00.000,4.8603,4.8489,2487.23
1747083600,2025-05-12 21:00:00.000,4.8802,4.8703,2479.84
